case_id,variant,mode,draw,message,gold,candidates,expected,prompt,output_raw,output_norm,matched,in_list,correct,latency_ms,tokens
671,native_in_random,free,1,how do I share a group order link with my coworkers?,group_order,driver_rating|missing_item|tip_question|group_order,group_order,"Candidate intents:
driver_rating: the user rates delivery driver
missing_item: the user reports missing food item
tip_question: the user asks about driver tip
group_order: the user places group order
User message: how do I share a group order link with my coworkers?

Answer with exactly one intent name from the list above.",group_order,group_order,True,True,True,2310.8,3
671,native_in_random,enum,1,how do I share a group order link with my coworkers?,group_order,driver_rating|missing_item|tip_question|group_order,group_order,"Candidate intents:
driver_rating: the user rates delivery driver
missing_item: the user reports missing food item
tip_question: the user asks about driver tip
group_order: the user places group order
User message: how do I share a group order link with my coworkers?

Answer with exactly one intent name from the list above.",group_order,group_order,True,True,True,2349.5,4
671,native_out,free,0,how do I share a group order link with my coworkers?,group_order,delivery_tracking|tip_question|delivery_estimate|food_promo,,"Candidate intents:
delivery_tracking: the user tracks food delivery
tip_question: the user asks about driver tip
delivery_estimate: the user asks when food arrives
food_promo: the user asks about promo codes
User message: how do I share a group order link with my coworkers?

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2340.6,5
671,custom_in,free,0,how do I share a group order link with my coworkers?,group_order,food_filter|lost_food|business_join|shared_meal,shared_meal,"Candidate intents:
food_filter: the user filters by dietary needs
lost_food: the user reports missing food item
business_join: the user asks about restaurant partnership
shared_meal: the user places group order
User message: how do I share a group order link with my coworkers?

Answer with exactly one intent name from the list above.",shared_meal,shared_meal,True,True,True,2335.9,4
671,custom_in,enum,0,how do I share a group order link with my coworkers?,group_order,food_filter|lost_food|business_join|shared_meal,shared_meal,"Candidate intents:
food_filter: the user filters by dietary needs
lost_food: the user reports missing food item
business_join: the user asks about restaurant partnership
shared_meal: the user places group order
User message: how do I share a group order link with my coworkers?

Answer with exactly one intent name from the list above.",shared_meal,shared_meal,True,True,True,2353.8,6
672,native_in_random,free,0,can everyone in the group order pay separately?,group_order,tip_question|driver_rating|missing_item|group_order,group_order,"Candidate intents:
tip_question: the user asks about driver tip
driver_rating: the user rates delivery driver
missing_item: the user reports missing food item
group_order: the user places group order
User message: can everyone in the group order pay separately?

Answer with exactly one intent name from the list above.",group_order,group_order,True,True,True,2323.5,3
672,native_in_random,enum,0,can everyone in the group order pay separately?,group_order,tip_question|driver_rating|missing_item|group_order,group_order,"Candidate intents:
tip_question: the user asks about driver tip
driver_rating: the user rates delivery driver
missing_item: the user reports missing food item
group_order: the user places group order
User message: can everyone in the group order pay separately?

Answer with exactly one intent name from the list above.",group_order,group_order,True,True,True,2346.1,4
672,native_in_random,free,1,can everyone in the group order pay separately?,group_order,food_promo|delivery_estimate|delivery_tracking|group_order,group_order,"Candidate intents:
food_promo: the user asks about promo codes
delivery_estimate: the user asks when food arrives
delivery_tracking: the user tracks food delivery
group_order: the user places group order
User message: can everyone in the group order pay separately?

Answer with exactly one intent name from the list above.",group_order,group_order,True,True,True,2312.8,3
672,native_in_random,enum,1,can everyone in the group order pay separately?,group_order,food_promo|delivery_estimate|delivery_tracking|group_order,group_order,"Candidate intents:
food_promo: the user asks about promo codes
delivery_estimate: the user asks when food arrives
delivery_tracking: the user tracks food delivery
group_order: the user places group order
User message: can everyone in the group order pay separately?

Answer with exactly one intent name from the list above.",group_order,group_order,True,True,True,2343.6,4
672,native_out,free,0,can everyone in the group order pay separately?,group_order,delivery_estimate|wrong_order|delivery_tracking|missing_item,,"Candidate intents:
delivery_estimate: the user asks when food arrives
wrong_order: the user received wrong food order
delivery_tracking: the user tracks food delivery
missing_item: the user reports missing food item
User message: can everyone in the group order pay separately?

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2353.3,5
672,custom_in,free,0,can everyone in the group order pay separately?,group_order,shared_meal|food_filter|eta_food|mixed_up_meal,shared_meal,"Candidate intents:
shared_meal: the user places group order
food_filter: the user filters by dietary needs
eta_food: the user asks when food arrives
mixed_up_meal: the user received wrong food order
User message: can everyone in the group order pay separately?

Answer with exactly one intent name from the list above.",shared_meal,shared_meal,True,True,True,2333.9,4
672,custom_in,enum,0,can everyone in the group order pay separately?,group_order,shared_meal|food_filter|eta_food|mixed_up_meal,shared_meal,"Candidate intents:
shared_meal: the user places group order
food_filter: the user filters by dietary needs
eta_food: the user asks when food arrives
mixed_up_meal: the user received wrong food order
User message: can everyone in the group order pay separately?

Answer with exactly one intent name from the list above.",shared_meal,shared_meal,True,True,True,2400.4,6
673,native_in_random,free,0,"I want to close the group order, how do I finalize it?",group_order,group_order|delivery_estimate|food_promo|wrong_order,group_order,"Candidate intents:
group_order: the user places group order
delivery_estimate: the user asks when food arrives
food_promo: the user asks about promo codes
wrong_order: the user received wrong food order
User message: I want to close the group order, how do I finalize it?

Answer with exactly one intent name from the list above.",group_order,group_order,True,True,True,2317.5,3
673,native_in_random,enum,0,"I want to close the group order, how do I finalize it?",group_order,group_order|delivery_estimate|food_promo|wrong_order,group_order,"Candidate intents:
group_order: the user places group order
delivery_estimate: the user asks when food arrives
food_promo: the user asks about promo codes
wrong_order: the user received wrong food order
User message: I want to close the group order, how do I finalize it?

Answer with exactly one intent name from the list above.",group_order,group_order,True,True,True,2361.1,4
673,native_in_random,free,1,"I want to close the group order, how do I finalize it?",group_order,driver_rating|group_order|food_promo|delivery_tracking,group_order,"Candidate intents:
driver_rating: the user rates delivery driver
group_order: the user places group order
food_promo: the user asks about promo codes
delivery_tracking: the user tracks food delivery
User message: I want to close the group order, how do I finalize it?

Answer with exactly one intent name from the list above.",group_order,group_order,True,True,True,2314.1,3
673,native_in_random,enum,1,"I want to close the group order, how do I finalize it?",group_order,driver_rating|group_order|food_promo|delivery_tracking,group_order,"Candidate intents:
driver_rating: the user rates delivery driver
group_order: the user places group order
food_promo: the user asks about promo codes
delivery_tracking: the user tracks food delivery
User message: I want to close the group order, how do I finalize it?

Answer with exactly one intent name from the list above.",group_order,group_order,True,True,True,2359.1,4
673,native_out,free,0,"I want to close the group order, how do I finalize it?",group_order,delivery_tracking|dietary_filter|delivery_estimate|wrong_order,,"Candidate intents:
delivery_tracking: the user tracks food delivery
dietary_filter: the user filters by dietary needs
delivery_estimate: the user asks when food arrives
wrong_order: the user received wrong food order
User message: I want to close the group order, how do I finalize it?

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2358.5,5
673,custom_in,free,0,"I want to close the group order, how do I finalize it?",group_order,mixed_up_meal|deal_code|shared_meal|business_join,shared_meal,"Candidate intents:
mixed_up_meal: the user received wrong food order
deal_code: the user asks about promo codes
shared_meal: the user places group order
business_join: the user asks about restaurant partnership
User message: I want to close the group order, how do I finalize it?

Answer with exactly one intent name from the list above.",shared_meal,shared_meal,True,True,True,2367.8,4
673,custom_in,enum,0,"I want to close the group order, how do I finalize it?",group_order,mixed_up_meal|deal_code|shared_meal|business_join,shared_meal,"Candidate intents:
mixed_up_meal: the user received wrong food order
deal_code: the user asks about promo codes
shared_meal: the user places group order
business_join: the user asks about restaurant partnership
User message: I want to close the group order, how do I finalize it?

Answer with exactly one intent name from the list above.",shared_meal,shared_meal,True,True,True,2393.8,6
674,native_in_random,free,0,I want to buy tickets for the art gallery opening,ticket_purchase,event_planning|vendor_booking|sound_equipment|ticket_purchase,ticket_purchase,"Candidate intents:
event_planning: the user plans an event
vendor_booking: the user books event vendor
sound_equipment: the user needs sound equipment
ticket_purchase: the user buys event tickets
User message: I want to buy tickets for the art gallery opening

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2314.8,3
674,native_in_random,enum,0,I want to buy tickets for the art gallery opening,ticket_purchase,event_planning|vendor_booking|sound_equipment|ticket_purchase,ticket_purchase,"Candidate intents:
event_planning: the user plans an event
vendor_booking: the user books event vendor
sound_equipment: the user needs sound equipment
ticket_purchase: the user buys event tickets
User message: I want to buy tickets for the art gallery opening

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2346.2,5
674,native_in_random,free,1,I want to buy tickets for the art gallery opening,ticket_purchase,event_planning|sound_equipment|photo_video|ticket_purchase,ticket_purchase,"Candidate intents:
event_planning: the user plans an event
sound_equipment: the user needs sound equipment
photo_video: the user asks about event photography
ticket_purchase: the user buys event tickets
User message: I want to buy tickets for the art gallery opening

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2294.0,3
674,native_in_random,enum,1,I want to buy tickets for the art gallery opening,ticket_purchase,event_planning|sound_equipment|photo_video|ticket_purchase,ticket_purchase,"Candidate intents:
event_planning: the user plans an event
sound_equipment: the user needs sound equipment
photo_video: the user asks about event photography
ticket_purchase: the user buys event tickets
User message: I want to buy tickets for the art gallery opening

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2328.2,5
674,native_in_nearsyn,free,0,I want to buy tickets for the art gallery opening,ticket_purchase,vendor_booking|seating_info|last_minute_change|ticket_purchase,ticket_purchase,"Candidate intents:
vendor_booking: the user books event vendor
seating_info: the user asks about seating
last_minute_change: the user makes last-minute change
ticket_purchase: the user buys event tickets
User message: I want to buy tickets for the art gallery opening

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2284.0,3
674,native_in_nearsyn,enum,0,I want to buy tickets for the art gallery opening,ticket_purchase,vendor_booking|seating_info|last_minute_change|ticket_purchase,ticket_purchase,"Candidate intents:
vendor_booking: the user books event vendor
seating_info: the user asks about seating
last_minute_change: the user makes last-minute change
ticket_purchase: the user buys event tickets
User message: I want to buy tickets for the art gallery opening

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2370.3,5
674,native_out,free,0,I want to buy tickets for the art gallery opening,ticket_purchase,photo_video|sound_equipment|vendor_booking|event_catering,,"Candidate intents:
photo_video: the user asks about event photography
sound_equipment: the user needs sound equipment
vendor_booking: the user books event vendor
event_catering: the user wants event catering
User message: I want to buy tickets for the art gallery opening

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2342.3,5
674,custom_in,free,0,I want to buy tickets for the art gallery opening,ticket_purchase,capture_hire|event_pass|space_book|party_food,event_pass,"Candidate intents:
capture_hire: the user asks about event photography
event_pass: the user buys event tickets
space_book: the user rents a venue
party_food: the user wants event catering
User message: I want to buy tickets for the art gallery opening

Answer with exactly one intent name from the list above.",event_pass,event_pass,True,True,True,2316.1,3
674,custom_in,enum,0,I want to buy tickets for the art gallery opening,ticket_purchase,capture_hire|event_pass|space_book|party_food,event_pass,"Candidate intents:
capture_hire: the user asks about event photography
event_pass: the user buys event tickets
space_book: the user rents a venue
party_food: the user wants event catering
User message: I want to buy tickets for the art gallery opening

Answer with exactly one intent name from the list above.",event_pass,event_pass,True,True,True,2383.0,5
675,native_in_random,free,0,can I get early bird pricing for the conference?,ticket_purchase,event_planning|ticket_purchase|seating_info|last_minute_change,ticket_purchase,"Candidate intents:
event_planning: the user plans an event
ticket_purchase: the user buys event tickets
seating_info: the user asks about seating
last_minute_change: the user makes last-minute change
User message: can I get early bird pricing for the conference?

Answer with exactly one intent name from the list above.",event_planning,event_planning,True,True,False,2378.1,4
675,native_in_random,enum,0,can I get early bird pricing for the conference?,ticket_purchase,event_planning|ticket_purchase|seating_info|last_minute_change,ticket_purchase,"Candidate intents:
event_planning: the user plans an event
ticket_purchase: the user buys event tickets
seating_info: the user asks about seating
last_minute_change: the user makes last-minute change
User message: can I get early bird pricing for the conference?

Answer with exactly one intent name from the list above.",event_planning,event_planning,True,True,False,2420.1,6
675,native_in_random,free,1,can I get early bird pricing for the conference?,ticket_purchase,event_planning|event_catering|seating_info|ticket_purchase,ticket_purchase,"Candidate intents:
event_planning: the user plans an event
event_catering: the user wants event catering
seating_info: the user asks about seating
ticket_purchase: the user buys event tickets
User message: can I get early bird pricing for the conference?

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2339.3,3
675,native_in_random,enum,1,can I get early bird pricing for the conference?,ticket_purchase,event_planning|event_catering|seating_info|ticket_purchase,ticket_purchase,"Candidate intents:
event_planning: the user plans an event
event_catering: the user wants event catering
seating_info: the user asks about seating
ticket_purchase: the user buys event tickets
User message: can I get early bird pricing for the conference?

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2376.6,5
675,native_in_nearsyn,free,0,can I get early bird pricing for the conference?,ticket_purchase,ticket_purchase|last_minute_change|event_catering|sound_equipment,ticket_purchase,"Candidate intents:
ticket_purchase: the user buys event tickets
last_minute_change: the user makes last-minute change
event_catering: the user wants event catering
sound_equipment: the user needs sound equipment
User message: can I get early bird pricing for the conference?

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2312.3,3
675,native_in_nearsyn,enum,0,can I get early bird pricing for the conference?,ticket_purchase,ticket_purchase|last_minute_change|event_catering|sound_equipment,ticket_purchase,"Candidate intents:
ticket_purchase: the user buys event tickets
last_minute_change: the user makes last-minute change
event_catering: the user wants event catering
sound_equipment: the user needs sound equipment
User message: can I get early bird pricing for the conference?

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2361.3,5
675,native_out,free,0,can I get early bird pricing for the conference?,ticket_purchase,sound_equipment|venue_rental|event_catering|photo_video,,"Candidate intents:
sound_equipment: the user needs sound equipment
venue_rental: the user rents a venue
event_catering: the user wants event catering
photo_video: the user asks about event photography
User message: can I get early bird pricing for the conference?

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2354.6,5
675,custom_in,free,0,can I get early bird pricing for the conference?,ticket_purchase,event_pass|chair_map|supplier_hire|space_book,event_pass,"Candidate intents:
event_pass: the user buys event tickets
chair_map: the user asks about seating
supplier_hire: the user books event vendor
space_book: the user rents a venue
User message: can I get early bird pricing for the conference?

Answer with exactly one intent name from the list above.",event_pass,event_pass,True,True,True,2316.4,3
675,custom_in,enum,0,can I get early bird pricing for the conference?,ticket_purchase,event_pass|chair_map|supplier_hire|space_book,event_pass,"Candidate intents:
event_pass: the user buys event tickets
chair_map: the user asks about seating
supplier_hire: the user books event vendor
space_book: the user rents a venue
User message: can I get early bird pricing for the conference?

Answer with exactly one intent name from the list above.",event_pass,event_pass,True,True,True,2359.6,5
676,native_in_random,free,0,I need group tickets for 15 people,ticket_purchase,venue_rental|ticket_purchase|event_planning|seating_info,ticket_purchase,"Candidate intents:
venue_rental: the user rents a venue
ticket_purchase: the user buys event tickets
event_planning: the user plans an event
seating_info: the user asks about seating
User message: I need group tickets for 15 people

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2325.7,3
676,native_in_random,enum,0,I need group tickets for 15 people,ticket_purchase,venue_rental|ticket_purchase|event_planning|seating_info,ticket_purchase,"Candidate intents:
venue_rental: the user rents a venue
ticket_purchase: the user buys event tickets
event_planning: the user plans an event
seating_info: the user asks about seating
User message: I need group tickets for 15 people

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2389.3,5
676,native_in_random,free,1,I need group tickets for 15 people,ticket_purchase,ticket_purchase|vendor_booking|seating_info|event_catering,ticket_purchase,"Candidate intents:
ticket_purchase: the user buys event tickets
vendor_booking: the user books event vendor
seating_info: the user asks about seating
event_catering: the user wants event catering
User message: I need group tickets for 15 people

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2313.8,3
676,native_in_random,enum,1,I need group tickets for 15 people,ticket_purchase,ticket_purchase|vendor_booking|seating_info|event_catering,ticket_purchase,"Candidate intents:
ticket_purchase: the user buys event tickets
vendor_booking: the user books event vendor
seating_info: the user asks about seating
event_catering: the user wants event catering
User message: I need group tickets for 15 people

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2361.3,5
676,native_in_nearsyn,free,0,I need group tickets for 15 people,ticket_purchase,ticket_purchase|vendor_booking|venue_rental|last_minute_change,ticket_purchase,"Candidate intents:
ticket_purchase: the user buys event tickets
vendor_booking: the user books event vendor
venue_rental: the user rents a venue
last_minute_change: the user makes last-minute change
User message: I need group tickets for 15 people

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2317.8,3
676,native_in_nearsyn,enum,0,I need group tickets for 15 people,ticket_purchase,ticket_purchase|vendor_booking|venue_rental|last_minute_change,ticket_purchase,"Candidate intents:
ticket_purchase: the user buys event tickets
vendor_booking: the user books event vendor
venue_rental: the user rents a venue
last_minute_change: the user makes last-minute change
User message: I need group tickets for 15 people

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2352.4,5
676,native_out,free,0,I need group tickets for 15 people,ticket_purchase,photo_video|vendor_booking|sound_equipment|venue_rental,,"Candidate intents:
photo_video: the user asks about event photography
vendor_booking: the user books event vendor
sound_equipment: the user needs sound equipment
venue_rental: the user rents a venue
User message: I need group tickets for 15 people

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2335.5,5
676,custom_in,free,0,I need group tickets for 15 people,ticket_purchase,event_pass|supplier_hire|space_book|party_food,event_pass,"Candidate intents:
event_pass: the user buys event tickets
supplier_hire: the user books event vendor
space_book: the user rents a venue
party_food: the user wants event catering
User message: I need group tickets for 15 people

Answer with exactly one intent name from the list above.",event_pass,event_pass,True,True,True,2294.3,3
676,custom_in,enum,0,I need group tickets for 15 people,ticket_purchase,event_pass|supplier_hire|space_book|party_food,event_pass,"Candidate intents:
event_pass: the user buys event tickets
supplier_hire: the user books event vendor
space_book: the user rents a venue
party_food: the user wants event catering
User message: I need group tickets for 15 people

Answer with exactly one intent name from the list above.",event_pass,event_pass,True,True,True,2377.8,5
677,native_in_random,free,0,is there a student discount for the workshop?,ticket_purchase,ticket_purchase|seating_info|sound_equipment|venue_rental,ticket_purchase,"Candidate intents:
ticket_purchase: the user buys event tickets
seating_info: the user asks about seating
sound_equipment: the user needs sound equipment
venue_rental: the user rents a venue
User message: is there a student discount for the workshop?

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2354.6,5
677,native_in_random,enum,0,is there a student discount for the workshop?,ticket_purchase,ticket_purchase|seating_info|sound_equipment|venue_rental,ticket_purchase,"Candidate intents:
ticket_purchase: the user buys event tickets
seating_info: the user asks about seating
sound_equipment: the user needs sound equipment
venue_rental: the user rents a venue
User message: is there a student discount for the workshop?

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2390.2,5
677,native_in_random,free,1,is there a student discount for the workshop?,ticket_purchase,last_minute_change|sound_equipment|venue_rental|ticket_purchase,ticket_purchase,"Candidate intents:
last_minute_change: the user makes last-minute change
sound_equipment: the user needs sound equipment
venue_rental: the user rents a venue
ticket_purchase: the user buys event tickets
User message: is there a student discount for the workshop?

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2375.7,5
677,native_in_random,enum,1,is there a student discount for the workshop?,ticket_purchase,last_minute_change|sound_equipment|venue_rental|ticket_purchase,ticket_purchase,"Candidate intents:
last_minute_change: the user makes last-minute change
sound_equipment: the user needs sound equipment
venue_rental: the user rents a venue
ticket_purchase: the user buys event tickets
User message: is there a student discount for the workshop?

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2388.1,5
677,native_in_nearsyn,free,0,is there a student discount for the workshop?,ticket_purchase,ticket_purchase|vendor_booking|sound_equipment|last_minute_change,ticket_purchase,"Candidate intents:
ticket_purchase: the user buys event tickets
vendor_booking: the user books event vendor
sound_equipment: the user needs sound equipment
last_minute_change: the user makes last-minute change
User message: is there a student discount for the workshop?

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2384.0,5
677,native_in_nearsyn,enum,0,is there a student discount for the workshop?,ticket_purchase,ticket_purchase|vendor_booking|sound_equipment|last_minute_change,ticket_purchase,"Candidate intents:
ticket_purchase: the user buys event tickets
vendor_booking: the user books event vendor
sound_equipment: the user needs sound equipment
last_minute_change: the user makes last-minute change
User message: is there a student discount for the workshop?

Answer with exactly one intent name from the list above.",ticket_purchase,ticket_purchase,True,True,True,2389.8,5
677,native_out,free,0,is there a student discount for the workshop?,ticket_purchase,event_catering|vendor_booking|sound_equipment|photo_video,,"Candidate intents:
event_catering: the user wants event catering
vendor_booking: the user books event vendor
sound_equipment: the user needs sound equipment
photo_video: the user asks about event photography
User message: is there a student discount for the workshop?

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2346.1,5
677,custom_in,free,0,is there a student discount for the workshop?,ticket_purchase,capture_hire|chair_map|event_pass|space_book,event_pass,"Candidate intents:
capture_hire: the user asks about event photography
chair_map: the user asks about seating
event_pass: the user buys event tickets
space_book: the user rents a venue
User message: is there a student discount for the workshop?

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2358.4,5
677,custom_in,enum,0,is there a student discount for the workshop?,ticket_purchase,capture_hire|chair_map|event_pass|space_book,event_pass,"Candidate intents:
capture_hire: the user asks about event photography
chair_map: the user asks about seating
event_pass: the user buys event tickets
space_book: the user rents a venue
User message: is there a student discount for the workshop?

Answer with exactly one intent name from the list above.",event_pass,event_pass,True,True,True,2387.7,5
678,native_in_random,free,0,I need to know the seating layout for the auditorium,seating_info,venue_rental|seating_info|vendor_booking|last_minute_change,seating_info,"Candidate intents:
venue_rental: the user rents a venue
seating_info: the user asks about seating
vendor_booking: the user books event vendor
last_minute_change: the user makes last-minute change
User message: I need to know the seating layout for the auditorium

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2373.4,4
678,native_in_random,enum,0,I need to know the seating layout for the auditorium,seating_info,venue_rental|seating_info|vendor_booking|last_minute_change,seating_info,"Candidate intents:
venue_rental: the user rents a venue
seating_info: the user asks about seating
vendor_booking: the user books event vendor
last_minute_change: the user makes last-minute change
User message: I need to know the seating layout for the auditorium

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2372.8,6
678,native_in_random,free,1,I need to know the seating layout for the auditorium,seating_info,ticket_purchase|photo_video|vendor_booking|seating_info,seating_info,"Candidate intents:
ticket_purchase: the user buys event tickets
photo_video: the user asks about event photography
vendor_booking: the user books event vendor
seating_info: the user asks about seating
User message: I need to know the seating layout for the auditorium

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2355.4,4
678,native_in_random,enum,1,I need to know the seating layout for the auditorium,seating_info,ticket_purchase|photo_video|vendor_booking|seating_info,seating_info,"Candidate intents:
ticket_purchase: the user buys event tickets
photo_video: the user asks about event photography
vendor_booking: the user books event vendor
seating_info: the user asks about seating
User message: I need to know the seating layout for the auditorium

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2371.9,6
678,native_in_nearsyn,free,0,I need to know the seating layout for the auditorium,seating_info,seating_info|vendor_booking|venue_rental|last_minute_change,seating_info,"Candidate intents:
seating_info: the user asks about seating
vendor_booking: the user books event vendor
venue_rental: the user rents a venue
last_minute_change: the user makes last-minute change
User message: I need to know the seating layout for the auditorium

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2317.5,4
678,native_in_nearsyn,enum,0,I need to know the seating layout for the auditorium,seating_info,seating_info|vendor_booking|venue_rental|last_minute_change,seating_info,"Candidate intents:
seating_info: the user asks about seating
vendor_booking: the user books event vendor
venue_rental: the user rents a venue
last_minute_change: the user makes last-minute change
User message: I need to know the seating layout for the auditorium

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2373.6,6
678,native_out,free,0,I need to know the seating layout for the auditorium,seating_info,photo_video|vendor_booking|venue_rental|sound_equipment,,"Candidate intents:
photo_video: the user asks about event photography
vendor_booking: the user books event vendor
venue_rental: the user rents a venue
sound_equipment: the user needs sound equipment
User message: I need to know the seating layout for the auditorium

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2357.3,5
678,custom_in,free,0,I need to know the seating layout for the auditorium,seating_info,event_pass|supplier_hire|chair_map|invite_list,chair_map,"Candidate intents:
event_pass: the user buys event tickets
supplier_hire: the user books event vendor
chair_map: the user asks about seating
invite_list: the user manages guest list
User message: I need to know the seating layout for the auditorium

Answer with exactly one intent name from the list above.",chair_map,chair_map,True,True,True,2327.6,3
678,custom_in,enum,0,I need to know the seating layout for the auditorium,seating_info,event_pass|supplier_hire|chair_map|invite_list,chair_map,"Candidate intents:
event_pass: the user buys event tickets
supplier_hire: the user books event vendor
chair_map: the user asks about seating
invite_list: the user manages guest list
User message: I need to know the seating layout for the auditorium

Answer with exactly one intent name from the list above.",chair_map,chair_map,True,True,True,2319.1,5
679,native_in_random,free,0,are the balcony seats good for viewing?,seating_info,seating_info|event_catering|last_minute_change|photo_video,seating_info,"Candidate intents:
seating_info: the user asks about seating
event_catering: the user wants event catering
last_minute_change: the user makes last-minute change
photo_video: the user asks about event photography
User message: are the balcony seats good for viewing?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2307.4,4
679,native_in_random,enum,0,are the balcony seats good for viewing?,seating_info,seating_info|event_catering|last_minute_change|photo_video,seating_info,"Candidate intents:
seating_info: the user asks about seating
event_catering: the user wants event catering
last_minute_change: the user makes last-minute change
photo_video: the user asks about event photography
User message: are the balcony seats good for viewing?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2361.9,6
679,native_in_random,free,1,are the balcony seats good for viewing?,seating_info,event_catering|venue_rental|seating_info|photo_video,seating_info,"Candidate intents:
event_catering: the user wants event catering
venue_rental: the user rents a venue
seating_info: the user asks about seating
photo_video: the user asks about event photography
User message: are the balcony seats good for viewing?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2336.8,4
679,native_in_random,enum,1,are the balcony seats good for viewing?,seating_info,event_catering|venue_rental|seating_info|photo_video,seating_info,"Candidate intents:
event_catering: the user wants event catering
venue_rental: the user rents a venue
seating_info: the user asks about seating
photo_video: the user asks about event photography
User message: are the balcony seats good for viewing?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2379.5,6
679,native_in_nearsyn,free,0,are the balcony seats good for viewing?,seating_info,last_minute_change|photo_video|seating_info|sound_equipment,seating_info,"Candidate intents:
last_minute_change: the user makes last-minute change
photo_video: the user asks about event photography
seating_info: the user asks about seating
sound_equipment: the user needs sound equipment
User message: are the balcony seats good for viewing?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2362.7,4
679,native_in_nearsyn,enum,0,are the balcony seats good for viewing?,seating_info,last_minute_change|photo_video|seating_info|sound_equipment,seating_info,"Candidate intents:
last_minute_change: the user makes last-minute change
photo_video: the user asks about event photography
seating_info: the user asks about seating
sound_equipment: the user needs sound equipment
User message: are the balcony seats good for viewing?

Answer with exactly one intent name from the list above.",seating_info,seating_info,True,True,True,2429.0,6
679,native_out,free,0,are the balcony seats good for viewing?,seating_info,vendor_booking|event_catering|guest_list|sound_equipment,,"Candidate intents:
vendor_booking: the user books event vendor
event_catering: the user wants event catering
guest_list: the user manages guest list
sound_equipment: the user needs sound equipment
User message: are the balcony seats good for viewing?

Answer with exactly one intent name from the list above.",none_of_the_above,none_of_the_above,False,False,False,2384.6,5
679,custom_in,free,0,are the balcony seats good for viewing?,seating_info,invite_list|function_organize|party_food|chair_map,chair_map,"Candidate intents:
invite_list: the user manages guest list
function_organize: the user plans an event
party_food: the user wants event catering
chair_map: the user asks about seating
User message: are the balcony seats good for viewing?

Answer with exactly one intent name from the list above.",chair_map,chair_map,True,True,True,2315.3,3
